Date,IndexName,Open,High,Low,Close,Prediction,Realized,Profitable,TTM,MaxOIStrikeCall,MaxOICall,TotalOICall,VWStrikeCall,MaxOIStrikePut,MaxOIPut,TotalOIPut,VWStrikePut,IsTTM,OICallDiff,OIPutDiff,OI_Ratio,OI_Ratio_diff,Match,MoneylessCall,MoneylessPut
2021-09-24,發行量加權股價指數,17078.22,17273.59,17078.22,17260.19,C < O,C > O,,202110,18000.0,14130.0,106476.0,17819.86363124084,16000.0,13800.0,90662.0,15969.30797908716,0.0,15092.0,5248.0,0.17,0.1,0.0,-0.04,0.08
2021-09-27,發行量加權股價指數,17260.19,17335.99,17235.68,17313.77,C > O,C > O,Earned,202110,18200.0,16170.0,116068.0,17832.06740876038,16000.0,14232.0,95496.0,16167.347323448103,0.0,9592.0,4834.0,0.22,0.04999999999999999,1.0,-0.05,0.08
2021-09-28,發行量加權股價指數,17313.77,17313.77,17113.47,17181.44,C > O,C < O,,202110,18000.0,17258.0,136022.0,17819.267471438445,16000.0,21090.0,111118.0,16105.779441674616,0.0,19954.0,15622.0,0.22,0.0,0.0,-0.05,0.07
2021-09-29,發行量加權股價指數,17181.44,17181.44,16801.78,16855.46,C > O,C < O,,202110,18000.0,19430.0,150090.0,17769.38103804384,16000.0,20740.0,105456.0,15995.027309968138,0.0,14068.0,-5662.0,0.42,0.19999999999999998,0.0,-0.06,0.05
2021-09-30,發行量加權股價指數,16855.46,16994.21,16767.2,16934.77,,,,202110,17800.0,19808.0,159116.0,17756.92450790618,16000.0,22176.0,115932.0,15981.387365007073,0.0,9026.0,10476.0,0.37,-0.04999999999999999,,-0.05,0.06
2021-10-01,發行量加權股價指數,16934.77,16934.77,16503.74,16570.89,C < O,C < O,Earned,202110,18000.0,19200.0,161278.0,17750.416051786357,15000.0,24284.0,125042.0,15484.379648438126,0.0,2162.0,9110.0,0.29,-0.08000000000000002,1.0,-0.08,0.1
2021-10-04,發行量加權股價指數,16570.89,16680.29,16380.06,16408.35,C < O,C < O,Earned,202110,18000.0,18296.0,153194.0,17693.788268470045,15000.0,26822.0,130592.0,15476.304827248223,0.0,-8084.0,5550.0,0.17,-0.11999999999999997,1.0,-0.09,0.09
2021-10-05,發行量加權股價指數,16408.35,16460.75,16162.17,16460.75,,,,202110,17500.0,20750.0,155926.0,17609.814912201942,15000.0,27488.0,132030.0,15526.583352268424,0.0,2732.0,1438.0,0.18,0.009999999999999981,,-0.06,0.1
2021-10-06,發行量加權股價指數,16460.75,16568.21,16303.63,16393.16,C > O,C < O,Earned,202110,17500.0,22032.0,161936.0,17576.235055824523,15000.0,28150.0,133756.0,15637.531026645534,0.0,6010.0,1726.0,0.21,0.03,0.0,-0.06,0.09
2021-10-07,發行量加權股價指數,16393.16,16731.58,16393.16,16713.86,C > O,C > O,Earned,202110,17500.0,20538.0,153570.0,17656.242755746563,15000.0,31868.0,142064.0,15632.130589030296,0.0,-8366.0,8308.0,0.08,-0.13,1.0,-0.04,0.11
2021-10-08,發行量加權股價指數,16713.86,16771.71,16605.49,16640.43,,,,202110,17500.0,21952.0,157690.0,17581.174456211553,15000.0,29270.0,144714.0,15770.26825324433,0.0,4120.0,2650.0,0.09,0.009999999999999995,,-0.05,0.11
2021-10-12,發行量加權股價指數,16640.43,16640.43,16349.49,16462.84,C > O,C < O,,202110,17500.0,19994.0,160172.0,17473.257498189447,15000.0,29926.0,154046.0,15747.244329615829,0.0,2482.0,9332.0,0.04,-0.049999999999999996,0.0,-0.06,0.1
2021-10-13,發行量加權股價指數,16462.84,16543.33,16328.47,16347.99,C < O,C < O,Earned,202110,17000.0,26006.0,178090.0,17173.70767589421,16000.0,30286.0,165200.0,15670.269975786925,0.0,17918.0,11154.0,0.08,0.04,1.0,-0.04,0.02
2021-10-14,發行量加權股價指數,16347.99,16519.96,16347.88,16387.28,C > O,C > O,Earned,202110,17000.0,30760.0,205416.0,17069.070568991705,16000.0,32056.0,186558.0,15860.5473900878,0.0,27326.0,21358.0,0.1,0.020000000000000004,1.0,-0.04,0.02
2021-10-15,發行量加權股價指數,16387.28,16781.19,16387.28,16781.19,C > O,C > O,Earned,202110,17000.0,35574.0,219520.0,17078.697157434402,16000.0,32132.0,224506.0,16151.437378065619,0.0,14104.0,37948.0,-0.02,-0.12000000000000001,1.0,-0.01,0.05
2021-10-18,發行量加權股價指數,16781.19,16862.03,16695.89,16705.46,C < O,C < O,Earned,202110,17000.0,46130.0,257520.0,17017.11245728487,16400.0,33660.0,220022.0,16148.20699748207,0.0,38000.0,-4484.0,0.17,0.19,1.0,-0.02,0.02
2021-10-19,發行量加權股價指數,16705.46,16916.72,16705.46,16900.67,,,,202110,17000.0,49132.0,259554.0,17244.992564167766,16700.0,31638.0,240568.0,16362.036097901633,0.0,2034.0,20546.0,0.08,-0.09000000000000001,,-0.01,0.01
2021-10-20,發行量加權股價指數,16900.67,16973.86,16855.81,16887.82,,,,202111,17500.0,6722.0,52612.0,17816.885881547936,16600.0,7590.0,51562.0,15919.211822660098,0.0,-206942.0,-189006.0,0.02,-0.06,,-0.03,0.02
2021-10-21,發行量加權股價指數,16887.82,17026.89,16873.99,16889.51,,,,202111,17500.0,12070.0,70424.0,17746.009882994433,16000.0,8122.0,58710.0,15878.725941066257,0.0,17812.0,7148.0,0.2,0.18000000000000002,,-0.03,0.06
2021-10-22,發行量加權股價指數,16889.51,16932.89,16800.49,16888.74,C > O,C < O,,202111,17500.0,14456.0,82344.0,17708.020013601476,16000.0,9250.0,64772.0,16015.5746310134,0.0,11920.0,6062.0,0.27,0.07,0.0,-0.03,0.06
2021-10-25,發行量加權股價指數,16888.74,16930.98,16784.11,16894.24,C > O,C > O,,202111,17500.0,16904.0,93394.0,17691.384885538686,16000.0,10606.0,70826.0,16038.062293508034,0.0,11050.0,6054.0,0.32,0.04999999999999999,1.0,-0.03,0.06
2021-10-26,發行量加權股價指數,16894.24,17067.15,16894.24,17034.34,C > O,C > O,Earned,202111,17500.0,15568.0,100294.0,17692.801164576147,16000.0,12200.0,79212.0,16047.316063222745,0.0,6900.0,8386.0,0.27,-0.04999999999999999,1.0,-0.03,0.06
2021-10-27,發行量加權股價指數,17034.34,17079.6,16973.16,17074.55,C < O,C > O,Earned,202111,17600.0,16068.0,105322.0,17628.70055638898,16000.0,13084.0,77686.0,15920.657518729244,0.0,5028.0,-1526.0,0.36,0.08999999999999997,0.0,-0.03,0.07
2021-10-28,發行量加權股價指數,17074.55,17104.86,16994.37,17041.63,,,,202111,17600.0,16714.0,110736.0,17753.953547175264,16000.0,12742.0,83684.0,16053.702021891879,0.0,5414.0,5998.0,0.32,-0.03999999999999998,,-0.03,0.07
2021-10-29,發行量加權股價指數,17041.63,17073.97,16920.68,16987.41,C < O,C < O,Earned,202111,17600.0,18842.0,116222.0,17740.828758754797,16400.0,12732.0,85302.0,16156.378513985605,0.0,5486.0,1618.0,0.36,0.03999999999999998,1.0,-0.03,0.04
2021-11-01,發行量加權股價指數,16987.41,17119.43,16987.41,17068.24,C > O,C > O,Earned,202111,17600.0,20186.0,119886.0,17583.012194918505,16400.0,13036.0,95134.0,16168.280530619968,0.0,3664.0,9832.0,0.26,-0.09999999999999998,1.0,-0.03,0.04
2021-11-02,發行量加權股價指數,17068.24,17237.09,17026.63,17065.97,C < O,C < O,,202111,17600.0,21742.0,127024.0,17573.135785363396,16400.0,13480.0,95072.0,16153.325900370246,0.0,7138.0,-62.0,0.34,0.08000000000000002,1.0,-0.03,0.04
2021-11-03,發行量加權股價指數,17065.97,17153.76,17065.97,17122.16,,,,202111,17600.0,23336.0,133008.0,17527.20287501504,16500.0,13948.0,102430.0,16165.426144684174,0.0,5984.0,7358.0,0.3,-0.040000000000000036,,-0.03,0.04
2021-11-04,發行量加權股價指數,17122.16,17219.65,17061.46,17078.86,C < O,C < O,Earned,202111,17600.0,27694.0,145224.0,17531.555390293615,16500.0,18462.0,109710.0,16190.308996445174,0.0,12216.0,7280.0,0.32,0.020000000000000018,1.0,-0.03,0.04
2021-11-05,發行量加權股價指數,17078.86,17296.9,17078.86,17296.9,C > O,C > O,Earned,202111,17600.0,26754.0,143886.0,17583.58700638005,16500.0,18698.0,116560.0,16300.020590253946,0.0,-1338.0,6850.0,0.23,-0.09,1.0,-0.02,0.05
2021-11-08,發行量加權股價指數,17296.9,17415.3,17279.46,17415.3,,,,202111,17600.0,26040.0,139284.0,17587.284971712474,16500.0,17394.0,113944.0,16540.995576774556,0.0,-4602.0,-2616.0,0.22,-0.010000000000000009,,-0.01,0.06
2021-11-09,發行量加權股價指數,17415.3,17581.52,17415.3,17541.36,,,,202111,17600.0,24860.0,142950.0,17672.281217208816,16500.0,15478.0,113824.0,16678.73207759348,0.0,3666.0,-120.0,0.26,0.04000000000000001,,-0.0,0.06
2021-11-10,發行量加權股價指數,17541.36,17575.44,17489.87,17559.65,,,,202111,18000.0,27272.0,162038.0,17698.53120872882,17000.0,15710.0,132378.0,16813.452386348185,0.0,19088.0,18554.0,0.22,-0.04000000000000001,,-0.02,0.03
2021-11-11,發行量加權股價指數,17559.65,17559.65,17403.48,17452.52,C > O,C < O,,202111,17600.0,35302.0,204350.0,17747.293858575973,17200.0,23592.0,165462.0,16955.62606519926,0.0,42312.0,33084.0,0.24,0.01999999999999999,0.0,-0.01,0.01
2021-11-12,發行量加權股價指數,17452.52,17602.05,17452.52,17518.13,C > O,C > O,Earned,202111,17600.0,36732.0,223132.0,17772.263055052616,17300.0,25036.0,175534.0,17085.39940980095,0.0,18782.0,10072.0,0.27,0.030000000000000027,1.0,-0.0,0.01
2021-11-15,發行量加權股價指數,17518.13,17683.19,17518.13,17634.47,C > O,C > O,Earned,202111,17800.0,33680.0,233322.0,17782.264852864282,17500.0,28194.0,206666.0,17292.142394007722,0.0,10190.0,31132.0,0.13,-0.14,1.0,-0.01,0.01
2021-11-16,發行量加權股價指數,17634.47,17708.1,17629.8,17693.13,C < O,C > O,,202111,17800.0,43874.0,248852.0,17781.90249626284,17600.0,37508.0,252846.0,17473.337525608473,0.0,15530.0,46180.0,-0.02,-0.15,0.0,-0.01,0.01
2021-11-17,發行量加權股價指數,17693.13,17764.04,17669.58,17764.04,,,,202112,18300.0,10140.0,67364.0,18540.90018407458,16700.0,18968.0,88010.0,16485.79706851494,0.0,-181488.0,-164836.0,-0.23,-0.21000000000000002,,-0.03,0.06
2021-11-18,發行量加權股價指數,17764.04,17841.37,17748.21,17841.37,,,,202112,18300.0,11588.0,80452.0,18480.522547606026,16700.0,20472.0,103674.0,16592.030788818796,0.0,13088.0,15664.0,-0.22,0.010000000000000009,,-0.03,0.07
2021-11-19,發行量加權股價指數,17841.37,17986.18,17786.05,17818.31,C < O,C < O,Earned,202112,18300.0,13002.0,94524.0,18519.51885235496,16700.0,22368.0,106402.0,16601.70673483581,0.0,14072.0,2728.0,-0.11,0.11,1.0,-0.03,0.07
2021-11-22,發行量加權股價指數,17818.31,17857.73,17790.64,17803.54,C > O,C < O,,202112,18300.0,13936.0,105856.0,18482.07564993954,16700.0,23214.0,112796.0,16600.395404092345,0.0,11332.0,6394.0,-0.06,0.05,0.0,-0.03,0.07
2021-11-23,發行量加權股價指數,17803.54,17803.54,17650.07,17666.12,C > O,C < O,,202112,18300.0,14990.0,120708.0,18446.69450243563,16700.0,22982.0,116112.0,16611.132354967616,0.0,14852.0,3316.0,0.04,0.1,0.0,-0.03,0.06
2021-11-24,發行量加權股價指數,17666.12,17722.89,17588.78,17642.52,C > O,C < O,Earned,202112,18300.0,15890.0,126614.0,18429.33798790023,16700.0,23598.0,123162.0,16626.370146636138,0.0,5906.0,7050.0,0.03,-0.010000000000000002,0.0,-0.04,0.06
2021-11-25,發行量加權股價指數,17642.52,17724.5,17609.51,17654.19,C < O,C > O,,202112,18000.0,17438.0,134114.0,18412.639992841912,16700.0,25116.0,128314.0,16755.06024284178,0.0,7500.0,5152.0,0.05,0.020000000000000004,0.0,-0.02,0.06
2021-11-26,發行量加權股價指數,17654.19,17654.19,17330.44,17369.39,C > O,C < O,,202112,18000.0,19662.0,144686.0,18145.076925203542,16700.0,24732.0,120800.0,16697.889072847684,0.0,10572.0,-7514.0,0.2,0.15000000000000002,0.0,-0.04,0.04
2021-11-29,發行量加權股價指數,17369.39,17415.63,17167.24,17328.09,,,,202112,18000.0,22302.0,150828.0,18128.46155886175,16700.0,25210.0,122420.0,16615.69351413168,0.0,6142.0,1620.0,0.23,0.03,,-0.04,0.04
2021-11-30,發行量加權股價指數,17328.09,17535.23,17328.09,17427.76,C > O,C > O,Earned,202112,18000.0,23074.0,154110.0,18133.212640321846,16700.0,27802.0,131770.0,16581.75305456477,0.0,3282.0,9350.0,0.17,-0.06,1.0,-0.03,0.04
2021-12-01,發行量加權股價指數,17427.76,17626.21,17374.59,17585.99,C < O,C > O,Earned,202112,18000.0,25440.0,157540.0,18127.88498159198,16700.0,29384.0,141258.0,16578.00478556967,0.0,3430.0,9488.0,0.12,-0.05000000000000002,0.0,-0.02,0.05
2021-12-02,發行量加權股價指數,17585.99,17741.55,17559.44,17724.88,C < O,C > O,,202112,18000.0,22318.0,155574.0,18295.271703498012,16700.0,29308.0,145678.0,16600.072763217508,0.0,-1966.0,4420.0,0.07,-0.04999999999999999,0.0,-0.02,0.06
2021-12-03,發行量加權股價指數,17724.88,17781.14,17670.32,17697.14,,,,202112,18000.0,22154.0,152984.0,18301.687758196935,16700.0,28852.0,148762.0,16609.420416504214,0.0,-2590.0,3084.0,0.03,-0.04000000000000001,,-0.02,0.06
2021-12-06,發行量加權股價指數,17697.14,17763.42,17585.95,17688.21,,,,202112,18000.0,24942.0,164450.0,18286.91273943448,16700.0,29656.0,155912.0,16663.01759967161,0.0,11466.0,7150.0,0.05,0.020000000000000004,,-0.02,0.06
2021-12-07,發行量加權股價指數,17688.21,17796.92,17642.32,17796.92,C > O,C > O,Earned,202112,18000.0,27712.0,167940.0,18280.709777301417,16700.0,29420.0,155562.0,16686.991681773183,0.0,3490.0,-350.0,0.08,0.03,1.0,-0.01,0.07
2021-12-08,發行量加權股價指數,17796.92,17988.88,17796.92,17832.42,,,,202112,18000.0,29168.0,180602.0,18147.086964706923,16700.0,29462.0,167736.0,16963.434206133446,0.0,12662.0,12174.0,0.08,0.0,,-0.01,0.07
2021-12-09,發行量加權股價指數,17832.42,17925.12,17807.12,17914.12,C > O,C > O,Earned,202112,18000.0,38346.0,208120.0,18164.578128003075,16700.0,30144.0,203060.0,17078.896877770116,0.0,27518.0,35324.0,0.02,-0.06,1.0,-0.0,0.07
2021-12-10,發行量加權股價指數,17914.12,17914.12,17767.8,17826.26,C < O,C < O,Earned,202112,18000.0,45302.0,233388.0,18123.49520969373,16700.0,31118.0,211874.0,17164.41186743064,0.0,25268.0,8814.0,0.1,0.08,1.0,-0.01,0.07
2021-12-13,發行量加權股價指數,17826.26,17919.35,17767.6,17767.6,C > O,C < O,Earned,202112,18000.0,48218.0,251998.0,18093.302327796253,17600.0,34206.0,221592.0,17232.289071807645,0.0,18610.0,9718.0,0.14,0.04000000000000001,0.0,-0.01,0.01
2021-12-14,發行量加權股價指數,17767.6,17767.6,17566.99,17599.37,C > O,C < O,,202112,18000.0,40836.0,268256.0,17954.171388524395,17600.0,37194.0,230190.0,17221.865415526303,0.0,16258.0,8598.0,0.17,0.03,0.0,-0.02,-0.0
2021-12-15,發行量加權股價指數,17599.37,17678.78,17556.87,17660.1,,,,202201,20600.0,9114.0,66482.0,18627.664631027947,17200.0,6592.0,51026.0,16578.07392309803,0.0,-201774.0,-179164.0,0.3,0.12999999999999998,,-0.14,0.03
2021-12-16,發行量加權股價指數,17660.1,17814.32,17660.1,17785.74,,,,202201,18400.0,11804.0,84356.0,18551.46047702594,17000.0,8040.0,63446.0,16375.73054250859,0.0,17874.0,12420.0,0.33,0.030000000000000027,,-0.03,0.05
2021-12-17,發行量加權股價指數,17785.74,17822.74,17718.27,17812.59,C > O,C > O,,202201,18300.0,13002.0,92892.0,18468.498901950654,17000.0,8476.0,66142.0,16373.206132260893,0.0,8536.0,2696.0,0.4,0.07,1.0,-0.03,0.05
2021-12-20,發行量加權股價指數,17812.59,17812.81,17646.39,17669.11,C > O,C < O,,202201,18300.0,14134.0,103532.0,18431.12853996832,17000.0,9240.0,68932.0,16362.46155631637,0.0,10640.0,2790.0,0.5,0.09999999999999998,0.0,-0.03,0.04
2021-12-21,發行量加權股價指數,17669.11,17825.89,17652.32,17789.27,C > O,C > O,Earned,202201,18300.0,14232.0,110524.0,18420.194708841518,17000.0,10056.0,74016.0,16482.846952010375,0.0,6992.0,5084.0,0.49,-0.010000000000000009,1.0,-0.03,0.05
2021-12-22,發行量加權股價指數,17789.27,17870.16,17789.27,17826.83,C > O,C > O,Earned,202201,18300.0,16304.0,116358.0,18417.10239089706,17000.0,11388.0,76864.0,16492.495836802664,0.0,5834.0,2848.0,0.51,0.020000000000000018,1.0,-0.03,0.05
2021-12-23,發行量加權股價指數,17826.83,17960.99,17826.83,17946.66,C > O,C > O,Earned,202201,18300.0,17476.0,118570.0,18419.939276376823,17000.0,11654.0,79872.0,16686.34815705128,0.0,2212.0,3008.0,0.48,-0.030000000000000027,1.0,-0.02,0.06
2021-12-24,發行量加權股價指數,17946.66,18039.85,17946.66,17961.64,C < O,C > O,,202201,18300.0,18646.0,120340.0,18496.551437593484,17000.0,12020.0,86388.0,16833.57179237857,0.0,1770.0,6516.0,0.39,-0.08999999999999997,0.0,-0.02,0.06
2021-12-27,發行量加權股價指數,17961.64,18099.78,17961.64,18048.94,C < O,C > O,,202201,18300.0,16926.0,115802.0,18559.0024351911,17000.0,12020.0,89904.0,16852.38254137747,0.0,-4538.0,3516.0,0.29,-0.10000000000000003,0.0,-0.01,0.06
2021-12-28,發行量加權股價指數,18048.94,18197.36,18048.94,18196.81,,,,202201,18300.0,16532.0,116974.0,18568.622086959494,17600.0,12346.0,92292.0,16885.095132839248,0.0,1172.0,2388.0,0.27,-0.019999999999999962,,-0.01,0.03
2021-12-29,發行量加權股價指數,18196.81,18283.25,18192.86,18248.28,C < O,C > O,,202201,18300.0,16692.0,122944.0,18597.214992191566,17600.0,12766.0,96390.0,16966.71853926756,0.0,5970.0,4098.0,0.28,0.010000000000000009,0.0,-0.0,0.04
2021-12-30,發行量加權股價指數,18248.28,18291.25,18216.45,18218.84,C > O,C < O,,202201,18300.0,16480.0,127898.0,18603.01333875432,17600.0,13340.0,101578.0,17140.034259386874,0.0,4954.0,5188.0,0.26,-0.020000000000000018,0.0,-0.0,0.04
2022-01-03,發行量加權股價指數,18218.84,18379.69,18218.84,18270.51,C < O,C > O,,202201,18300.0,17000.0,133444.0,18652.341056922753,17600.0,13948.0,109266.0,17276.722859810005,0.0,5546.0,7688.0,0.22,-0.04000000000000001,0.0,-0.0,0.04
2022-01-04,發行量加權股價指數,18270.51,18526.35,18270.51,18526.35,C < O,C > O,,202201,19000.0,24910.0,143712.0,18758.849643731908,17600.0,13646.0,112626.0,17268.72303020617,0.0,10268.0,3360.0,0.28,0.060000000000000026,0.0,-0.02,0.05
2022-01-05,發行量加權股價指數,18526.35,18619.61,18446.52,18499.96,C > O,C < O,Earned,202201,19000.0,27596.0,149898.0,18768.09697260804,18000.0,15248.0,115226.0,17580.198913439675,0.0,6186.0,2600.0,0.3,0.019999999999999962,0.0,-0.03,0.03
2022-01-06,發行量加權股價指數,18499.96,18499.96,18253.82,18367.92,C > O,C < O,,202201,19000.0,29368.0,163958.0,18757.827004476756,18000.0,16272.0,121626.0,17288.37584069196,0.0,14060.0,6400.0,0.35,0.04999999999999999,0.0,-0.03,0.02
2022-01-07,發行量加權股價指數,18367.92,18444.12,18134.41,18169.76,C > O,C < O,Earned,202201,19000.0,28718.0,174980.0,18742.435706937937,17000.0,15634.0,122572.0,17276.43017981268,0.0,11022.0,946.0,0.43,0.08000000000000002,0.0,-0.04,0.07
2022-01-10,發行量加權股價指數,18169.76,18243.26,18043.97,18239.38,C > O,C > O,Earned,202201,19000.0,28060.0,179014.0,18734.0241545354,17000.0,16270.0,125536.0,17379.868722916137,0.0,4034.0,2964.0,0.43,0.0,1.0,-0.04,0.07
2022-01-11,發行量加權股價指數,18239.38,18293.53,18135.43,18288.21,C > O,C > O,Earned,202201,19000.0,27702.0,179924.0,18600.9370623152,18000.0,15880.0,128734.0,17299.96271381298,0.0,910.0,3198.0,0.4,-0.02999999999999997,1.0,-0.04,0.02
2022-01-12,發行量加權股價指數,18288.21,18394.7,18255.38,18375.4,C < O,C > O,,202201,19000.0,28672.0,191366.0,18613.12772383809,18000.0,19742.0,144574.0,17719.59273451658,0.0,11442.0,15840.0,0.32,-0.08000000000000002,0.0,-0.03,0.02
2022-01-13,發行量加權股價指數,18375.4,18459.73,18346.81,18436.93,C < O,C > O,,202201,19000.0,39354.0,221538.0,18675.82807464182,18000.0,24946.0,183826.0,17840.92456997378,0.0,30172.0,39252.0,0.21,-0.11000000000000001,0.0,-0.03,0.02
2022-01-14,發行量加權股價指數,18436.93,18509.0,18213.44,18403.33,C < O,C < O,Earned,202201,19000.0,51404.0,277530.0,18730.545526609734,18000.0,30380.0,199350.0,17856.807624780537,0.0,55992.0,15524.0,0.39,0.18000000000000002,1.0,-0.03,0.02
2022-01-17,發行量加權股價指數,18403.33,18535.42,18403.33,18525.44,C > O,C > O,Earned,202201,19000.0,49886.0,277784.0,18735.88435619042,18300.0,31466.0,220150.0,18093.09470815353,0.0,254.0,20800.0,0.26,-0.13,1.0,-0.02,0.01
2022-01-18,發行量加權股價指數,18525.44,18575.41,18378.64,18378.64,C < O,C < O,Earned,202201,19000.0,48844.0,283936.0,18670.589146849994,18300.0,31308.0,211252.0,18118.888341885522,0.0,6152.0,-8898.0,0.34,0.08000000000000002,1.0,-0.03,0.0
2022-01-19,發行量加權股價指數,18378.64,18378.64,18199.35,18227.46,,,,202202,19000.0,12828.0,77188.0,19023.190133181324,17000.0,23094.0,72634.0,17498.617727235178,0.0,-206748.0,-138618.0,0.06,-0.28,,-0.04,0.07
2022-01-20,發行量加權股價指數,18227.46,18292.14,18125.2,18218.28,,,,202202,19000.0,14458.0,91126.0,19116.20393740535,17000.0,23120.0,78944.0,17385.919132549654,0.0,13938.0,6310.0,0.15,0.09,,-0.04,0.07
2022-01-21,發行量加權股價指數,18218.28,18218.28,17851.39,17899.3,C > O,C < O,,202202,19000.0,15984.0,101042.0,19016.840521763228,17000.0,24708.0,81988.0,17449.287700639117,0.0,9916.0,3044.0,0.23,0.08000000000000002,0.0,-0.06,0.05
2022-01-24,發行量加權股價指數,17899.3,18004.45,17682.33,17989.04,C > O,C > O,Earned,202202,19000.0,15606.0,109662.0,18923.11648519998,17000.0,24992.0,86910.0,17181.288689448855,0.0,8620.0,4922.0,0.26,0.03,1.0,-0.05,0.06
2022-01-25,發行量加權股價指數,17989.04,17989.04,17645.66,17701.12,C > O,C < O,,202202,18700.0,16138.0,118720.0,18799.883760107816,17000.0,25448.0,83412.0,16938.176761137485,0.0,9058.0,-3498.0,0.42,0.15999999999999998,0.0,-0.05,0.04
2022-01-26,發行量加權股價指數,17701.12,17776.42,17633.03,17674.4,,,,202202,18600.0,16072.0,122482.0,18791.08440423899,17000.0,26136.0,88450.0,16856.171848501977,0.0,3762.0,5038.0,0.38,-0.03999999999999998,,-0.05,0.04
2022-02-07,發行量加權股價指數,17674.4,17900.3,17674.4,17900.3,C < O,C > O,,202202,18200.0,17448.0,135364.0,18685.30037528442,17000.0,27880.0,101520.0,16844.265169424743,0.0,12882.0,13070.0,0.33,-0.04999999999999999,0.0,-0.02,0.05
2022-02-08,發行量加權股價指數,17900.3,18063.55,17900.3,17966.56,C < O,C > O,,202202,18200.0,17036.0,135360.0,18484.4518321513,17000.0,29740.0,110796.0,16912.830788115094,0.0,-4.0,9276.0,0.22,-0.11000000000000001,0.0,-0.01,0.06
2022-02-09,發行量加權股價指數,17966.56,18168.6,17966.56,18151.76,,,,202202,18500.0,20414.0,151604.0,18667.3689348566,17000.0,31722.0,137106.0,17280.261987075693,0.0,16244.0,26310.0,0.11,-0.11,,-0.02,0.07
2022-02-10,發行量加權股價指數,18151.76,18338.05,18145.04,18338.05,C < O,C > O,,202202,18500.0,31942.0,178290.0,18535.97060968086,17000.0,31390.0,190610.0,17673.32983579036,0.0,26686.0,53504.0,-0.06,-0.16999999999999998,0.0,-0.01,0.08
2022-02-11,發行量加權股價指數,18338.05,18338.05,18191.75,18310.94,C < O,C < O,Earned,202202,18500.0,37866.0,218754.0,18533.543615202463,17000.0,31970.0,218628.0,17701.170023967654,0.0,40464.0,28018.0,0.0,0.06,1.0,-0.01,0.08
2022-02-14,發行量加權股價指數,18310.94,18310.94,17965.22,17997.67,C > O,C < O,,202202,18200.0,36754.0,252864.0,18404.960769425463,17000.0,30872.0,198036.0,17623.63105697954,0.0,34110.0,-20592.0,0.28,0.28,0.0,-0.01,0.06
2022-02-15,發行量加權股價指數,17997.67,18085.91,17942.68,17951.81,,,,202202,18200.0,38790.0,252806.0,18265.560943964938,17000.0,32108.0,220094.0,17680.867720155933,0.0,-58.0,22058.0,0.15,-0.13000000000000003,,-0.01,0.06
2022-02-16,發行量加權股價指數,17951.81,18233.79,17951.81,18231.47,,,,202203,19000.0,11008.0,80448.0,19077.06593078759,17000.0,15816.0,72306.0,16392.60642270351,0.0,-172358.0,-147788.0,0.11,-0.039999999999999994,,-0.04,0.07
2022-02-17,發行量加權股價指數,18231.47,18330.63,18190.24,18268.57,,,,202203,19000.0,11644.0,87638.0,19103.58292065086,17000.0,16714.0,79428.0,16456.652565845798,0.0,7190.0,7122.0,0.1,-0.009999999999999995,,-0.04,0.07
2022-02-18,發行量加權股價指數,18268.57,18268.57,18098.52,18232.35,C > O,C < O,,202203,19000.0,11926.0,89938.0,19106.439991994484,17000.0,17332.0,92546.0,16566.336740647894,0.0,2300.0,13118.0,-0.03,-0.13,0.0,-0.04,0.07
2022-02-21,發行量加權股價指數,18232.35,18253.1,18129.65,18221.49,C < O,C < O,Earned,202203,19000.0,13386.0,97840.0,19195.100163532297,17000.0,17908.0,94254.0,16645.428310734824,0.0,7902.0,1708.0,0.04,0.07,1.0,-0.04,0.07
2022-02-22,發行量加權股價指數,18221.49,18221.49,17840.38,17969.29,C > O,C < O,,202203,19000.0,13700.0,102948.0,19109.999222908653,17000.0,17328.0,96310.0,16433.940400789117,0.0,5108.0,2056.0,0.07,0.030000000000000006,0.0,-0.05,0.06
2022-02-23,發行量加權股價指數,17969.29,18109.28,17954.75,18055.73,C > O,C > O,Earned,202203,19000.0,14018.0,106564.0,19091.02135805713,17000.0,18800.0,103246.0,16427.58266664084,0.0,3616.0,6936.0,0.03,-0.04000000000000001,1.0,-0.05,0.06
2022-02-24,發行量加權股價指數,18055.73,18055.73,17561.07,17594.55,C < O,C < O,Earned,202203,18500.0,15116.0,114026.0,18883.365197411116,17000.0,18936.0,106564.0,16434.34555759919,0.0,7462.0,3318.0,0.07,0.04000000000000001,1.0,-0.05,0.03
2022-02-25,發行量加權股價指數,17594.55,17737.32,17554.97,17652.18,C > O,C > O,Earned,202203,19000.0,14970.0,120634.0,18775.055125420695,17000.0,23080.0,112206.0,16444.427214230967,0.0,6608.0,5642.0,0.08,0.009999999999999995,1.0,-0.07,0.04
2022-03-01,發行量加權股價指數,17652.18,17944.5,17652.18,17898.25,C > O,C > O,Earned,202203,18200.0,16598.0,128912.0,18784.4312399156,17000.0,25084.0,124390.0,16500.91164884637,0.0,8278.0,12184.0,0.04,-0.04,1.0,-0.02,0.05
