代號,總成本,總損益(淨),獲利次數,損失次數,總交易次數,勝率%,平均報酬,平均持倉時間(日),平均帶寬
4545,521,-221,2,1,3,66.67,0.0038666666666666663,6.0,0.14001327996033383
4551,4588,17112,4,2,6,66.67,0.02353333333333334,22.666666666666668,0.14263200962879996
4552,3245,-4245,4,4,8,50.0,-0.0038375000000000015,24.875,0.16498908192041892
4555,731,-6931,0,2,2,0.0,-0.05455,5.0,0.17510012043834433
4557,402,-802,0,1,1,0.0,-0.0116,9.0,0.12111773839795625
4560,0,0,0,0,0,0.0,,,
4562,505,-6005,1,3,4,25.0,-0.056575,32.0,0.2877726789642611
4564,1429,-8479,2,4,6,33.33,-0.031433333333333334,15.0,0.20599897791747848
4566,216,884,1,0,1,100.0,0.0245,16.0,0.0871749424674495
4571,3247,-33247,0,6,6,0.0,-0.050300000000000004,6.666666666666667,0.1810029177840955
4572,1984,-16284,1,2,3,33.33,-0.027900000000000005,10.333333333333334,0.11981550553602942
4576,3193,-4893,2,3,5,40.0,-0.006939999999999999,23.4,0.19381135981269865
4581,208,-2208,0,1,1,0.0,-0.0597,2.0,0.08733167955459309
4720,1010,-660,5,6,11,45.45,-0.0013363636363636381,23.545454545454547,0.21074435027615532
4722,1784,12566,8,5,13,61.54,0.04986923076923078,19.923076923076923,0.13601649624574236
4737,6593,-32693,6,10,16,37.5,-0.026225,24.375,0.21006500389743343
4739,6126,65724,10,6,16,62.5,0.06163125,18.1875,0.3107379227641153
4746,4829,-25979,3,10,13,23.08,-0.027207692307692304,17.153846153846153,0.16854824532570145
4755,0,0,0,0,0,0.0,,,
4763,4398,8402,3,3,6,50.0,0.0045166666666666645,12.333333333333334,0.27849654439809546
4764,379,621,1,0,1,100.0,0.0097,12.0,0.162642519817634
4766,875,5125,1,0,1,100.0,0.0353,24.0,0.17665415519830918
4807,1320,-11750,1,3,4,25.0,-0.0415,13.5,0.22204336699020455
4904,650,1450,3,1,4,75.0,0.01245,14.5,0.1395473283366125
4906,5929,36721,17,6,23,73.91,0.0449913043478261,22.391304347826086,0.2576779734513851
4912,8651,4749,8,7,15,53.33,0.010726666666666669,18.933333333333334,0.27362489458698724
4915,3349,901,7,6,13,53.85,0.016976923076923077,15.307692307692308,0.1693398158814014
4916,1512,-1862,4,5,9,44.44,0.003677777777777779,17.555555555555557,0.2803430717764376
4919,3096,2104,7,4,11,63.64,-0.005845454545454546,21.727272727272727,0.21400747804772483
4927,2270,1130,3,4,7,42.86,0.006242857142857143,21.714285714285715,0.18665261615944467
4930,855,-755,3,3,6,50.0,-0.009933333333333329,22.0,0.2633873600677415
4934,808,3382,4,5,9,44.44,0.05663333333333333,30.666666666666668,0.36860424707379225
4935,3073,-1773,4,5,9,44.44,-0.008555555555555556,12.444444444444445,0.18771792765287906
4938,2483,-23283,0,7,7,0.0,-0.047099999999999996,12.142857142857142,0.1829150809177925
4942,3080,-2530,5,9,14,35.71,-0.0021928571428571435,19.214285714285715,0.12765911475982686
4943,5654,-54504,1,8,9,11.11,-0.07283333333333333,10.222222222222221,0.3737180047056478
4952,1345,6005,5,2,7,71.43,0.029971428571428572,24.0,0.18167827029236797
4956,1953,1247,8,9,17,47.06,0.008523529411764704,21.0,0.30680463357847565
4958,8138,-32938,6,10,16,37.5,-0.012450000000000003,12.9375,0.1954790898193821
4960,1705,2595,9,7,16,56.25,0.0227,25.125,0.21037030257486455
4961,4302,78678,3,4,7,42.86,0.3828285714285714,23.571428571428573,0.21981428815123122
4967,0,0,0,0,0,0.0,,,
4968,4255,-14255,3,2,5,60.0,0.02924,17.0,0.33586854189073134
4976,3358,24342,9,8,17,52.94,0.03523529411764706,22.176470588235293,0.33989545633692514
4977,3680,-6080,2,6,8,25.0,-0.010575000000000001,18.75,0.26745205234409186
4989,0,0,0,0,0,0.0,,,
4994,8335,-45135,5,9,14,35.71,-0.03274285714285714,13.785714285714286,0.21682693050650473
4999,1401,3499,4,1,5,80.0,0.01792,19.4,0.2858445015396927
5007,754,-804,3,3,6,50.0,0.0019499999999999997,17.0,0.1670691691456301
5203,7948,-38648,3,9,12,25.0,-0.01816666666666666,16.75,0.2793642498874542
5215,974,1276,1,4,5,20.0,0.011659999999999998,30.4,0.23927137571515106
5225,691,2609,2,2,4,50.0,0.0216,11.5,0.22907985144544896
5234,1121,-8271,1,4,5,20.0,-0.041580000000000006,17.6,0.17915402117624843
5243,2128,72,4,5,9,44.44,0.0015666666666666637,20.333333333333332,0.29138171023497583
5258,833,-2333,2,4,6,33.33,-0.02036666666666667,8.666666666666666,0.2551893432988734
5269,22708,-22208,4,6,10,40.0,-0.0011099999999999999,11.5,0.276210840657576
5283,0,0,0,0,0,0.0,,,
5284,1386,-86,2,2,4,50.0,-0.0021999999999999997,23.75,0.16242901766864226
5285,3757,50343,6,4,10,60.0,0.0654,21.3,0.1900845112491015
5288,4049,451,2,4,6,33.33,0.003500000000000002,21.5,0.1544020756194173
5388,1735,-12285,4,7,11,36.36,-0.02921818181818182,17.545454545454547,0.1955683380273855
5434,7483,-8433,8,12,20,40.0,-0.007210000000000003,16.5,0.186519809553848
5469,1093,-6143,2,10,12,16.67,-0.031716666666666664,9.416666666666666,0.18032118685563367
5471,5699,2101,8,12,20,40.0,-0.00529,17.55,0.27083598874359877
5484,3450,-4800,11,12,23,47.83,-0.0007130434782608695,20.47826086956522,0.23969856149594826
5515,1327,-5977,5,10,15,33.33,-0.014086666666666666,17.866666666666667,0.18701122900709458
5519,62,-312,0,1,1,0.0,-0.0411,48.0,0.10600654512418828
5521,1555,-3645,7,15,22,31.82,-0.017395454545454547,16.40909090909091,0.18899007675213186
5522,4044,1456,7,8,15,46.67,-0.009340000000000003,22.6,0.1892427010825921
5525,480,3970,3,3,6,50.0,0.08083333333333334,18.5,0.2249470863557738
5531,2918,-3168,7,9,16,43.75,0.0077499999999999965,15.1875,0.2293728715187373
5533,1051,-7271,2,8,10,20.0,-0.02945000000000001,22.0,0.3112469050115034
5534,7040,15860,6,13,19,31.58,0.03797894736842105,18.157894736842106,0.20125715449590798
5538,667,-6067,0,4,4,0.0,-0.051050000000000005,15.25,0.1841266154081938
5546,1524,-3624,2,2,4,50.0,-0.013425000000000001,17.5,0.09251968740600347
5607,1361,4889,5,6,11,45.45,0.02554545454545455,15.090909090909092,0.2460183242456454
5608,2126,-5116,5,5,10,50.0,0.01501,17.0,0.18988671776793778
5706,399,1951,3,1,4,75.0,0.0566,22.0,0.2506374358748284
5871,5772,30928,6,1,7,85.71,0.040600000000000004,22.0,0.27481240981391036
5876,0,0,0,0,0,0.0,,,
5880,232,318,1,1,2,50.0,0.010750000000000001,20.0,0.24206371345485667
5906,304,-1394,1,3,4,25.0,-0.020225,8.0,0.4315512772138898
5907,3278,-8678,5,9,14,35.71,-0.005478571428571428,19.214285714285715,0.1651264170966054
6005,893,647,7,5,12,58.33,0.012499999999999999,19.666666666666668,0.1820166909131308
6024,1426,-5876,2,5,7,28.57,-0.02125714285714286,17.0,0.1912996264190007
6108,3037,-13887,6,16,22,27.27,-0.021177272727272725,16.227272727272727,0.21297572622925703
6112,297,2483,3,1,4,75.0,0.060525,29.25,0.11630243814313618
6115,3025,-20875,3,10,13,23.08,-0.04063076923076922,21.307692307692307,0.20098034313835633
6116,145,305,2,0,2,100.0,0.0143,11.0,0.16353086274883233
6117,1981,4319,11,7,18,61.11,0.0299,17.72222222222222,0.25724421213482423
6120,3802,-15532,11,17,28,39.29,-0.019799999999999995,16.285714285714285,0.2697243055734707
6128,1565,-3915,3,8,11,27.27,-0.02175454545454545,24.09090909090909,0.26080285449840374
6133,1381,-6711,5,11,16,31.25,-0.0235625,14.75,0.1955352848611576
6136,1638,-7188,3,4,7,42.86,-0.020042857142857147,19.142857142857142,0.18878860590657795
6139,3201,-16001,6,10,16,37.5,-0.01101875,19.9375,0.24378542870533765
6141,3345,-8945,9,15,24,37.5,-0.008287500000000003,20.416666666666668,0.19177336903790002
6142,2205,13765,10,11,21,47.62,0.054766666666666665,20.0,0.28186054062791016
6152,2735,-25425,3,19,22,13.64,-0.04109545454545455,18.181818181818183,0.23607031581252186
6153,3949,9131,12,11,23,52.17,0.023599999999999993,21.26086956521739,0.21689742504027007
6155,3068,-16368,8,13,21,38.1,-0.02595238095238095,13.904761904761905,0.2710442684334321
6164,1956,-6,10,11,21,47.62,0.006647619047619048,15.666666666666666,0.22036344316793882
6165,1169,2471,3,11,14,21.43,-0.024492857142857143,21.571428571428573,0.2191986966137883
6166,1987,-4987,2,7,9,22.22,-0.018555555555555558,23.11111111111111,0.21640117737663686
6168,2715,-10115,7,12,19,36.84,-0.014515789473684216,16.94736842105263,0.23322615253332576
6176,6209,-25609,7,8,15,46.67,-0.029499999999999995,18.0,0.2186841533299058
6177,1749,-12249,3,9,12,25.0,-0.04344166666666666,17.083333333333332,0.1670449751394103
6183,541,5239,4,3,7,57.14,0.06571428571428571,24.285714285714285,0.2411509851614678
6184,397,-3997,0,2,2,0.0,-0.05325,12.0,0.301627981007648
6189,1905,-3705,5,6,11,45.45,-0.010327272727272728,25.0,0.20013557974777238
6191,3716,16124,9,15,24,37.5,0.013670833333333332,18.708333333333332,0.22453727297971157
6192,3920,-6820,6,7,13,46.15,-0.011407692307692306,18.153846153846153,0.2015840886619733
6196,8306,-19356,13,18,31,41.94,-0.009135483870967742,16.0,0.18951472203826938
6197,7126,-33176,10,13,23,43.48,-0.004617391304347827,18.652173913043477,0.34488490908799535
6201,2009,-14659,1,11,12,8.33,-0.04034166666666667,15.5,0.17389073784538236
6202,451,-4501,0,3,3,0.0,-0.0554,8.333333333333334,0.32881601576770897
6205,3800,-7400,10,10,20,50.0,0.00452,21.2,0.20789959183498602
6206,5374,-16474,6,6,12,50.0,-0.020266666666666672,19.0,0.2408909583839924
6209,5917,3973,9,17,26,34.62,-0.006976923076923075,15.807692307692308,0.2328029864412626
6213,4736,6214,8,11,19,42.11,0.015068421052631578,18.42105263157895,0.19906573575258676
6214,1280,5070,2,4,6,33.33,0.0030000000000000027,23.833333333333332,0.21064017245577815
6215,1361,-9661,4,9,13,30.77,-0.015923076923076925,20.692307692307693,0.2564997154564971
6216,2986,-11936,6,5,11,54.55,0.0026727272727272715,19.363636363636363,0.2702251315786573
6224,5973,-33173,5,11,16,31.25,-0.0203,12.3125,0.18886075915683692
6225,1244,-2144,4,3,7,57.14,-0.0058571428571428585,16.285714285714285,0.2560538508068459
6226,2198,-8128,8,23,31,25.81,-0.014845161290322581,14.193548387096774,0.2294944014373798
6230,14007,-31857,7,19,26,26.92,-0.006365384615384608,18.153846153846153,0.25482749066004495
6235,1129,-1809,4,6,10,40.0,0.010290000000000007,21.8,0.3890466641134886
6239,3927,-9877,4,4,8,50.0,-0.0046625,17.875,0.19584385549449235
6243,2382,-18082,4,9,13,30.77,-0.037099999999999994,16.846153846153847,0.25594622313198667
6251,1604,766,7,9,16,43.75,0.008212500000000001,17.4375,0.21377649827555906
6257,1918,-318,10,5,15,66.67,0.0035666666666666694,25.2,0.23983389955278642
6269,11686,-40736,10,15,25,40.0,-0.026356,15.24,0.21368742749830422
6271,12211,4389,5,13,18,27.78,-0.01396666666666667,18.0,0.2073472109041879
6277,3735,-52235,0,6,6,0.0,-0.07665,19.166666666666668,0.2210315143556221
6278,0,0,0,0,0,0.0,,,
6281,560,-4810,0,3,3,0.0,-0.05343333333333333,13.0,0.37026950786888185
6282,3471,1479,14,11,25,56.0,0.0011640000000000025,17.2,0.21296884962870805
6283,1829,-10409,3,14,17,17.65,-0.034600000000000006,19.176470588235293,0.24533756819245348
6285,6396,-2896,5,11,16,31.25,-0.0006062500000000009,19.3125,0.22678791240062507
6288,0,0,0,0,0,0.0,,,
6289,1831,-561,7,17,24,29.17,-0.04065833333333333,15.708333333333334,0.3058605377058844
6405,2595,-6395,5,8,13,38.46,-0.013223076923076922,14.23076923076923,0.23982183452027217
6409,31527,503473,4,3,7,57.14,0.08997142857142858,20.142857142857142,0.144281626153758
6412,1279,-6929,1,4,5,20.0,-0.02862,30.0,0.09309409101287405
6414,15022,81478,5,3,8,62.5,0.022412500000000002,19.125,0.2064282842596538
6415,30633,-480133,1,5,6,16.67,-0.052583333333333336,17.833333333333332,0.22561835949621442
6416,4301,7969,4,4,8,50.0,0.006575,14.875,0.30486978030316814
6431,828,-6178,3,4,7,42.86,-0.014828571428571429,13.857142857142858,0.1993758990628825
6438,1568,-11168,2,2,4,50.0,-0.039825,14.0,0.18360150951635362
6442,1437,20963,3,2,5,60.0,0.09809999999999999,23.2,0.3393534667185324
6443,1010,6510,4,3,7,57.14,0.017842857142857143,14.857142857142858,0.33431627536369807
6449,2038,762,5,4,9,55.56,-0.00011111111111111121,13.555555555555555,0.2084803173160891
6451,4337,36563,3,4,7,42.86,0.05721428571428571,13.714285714285714,0.17330692379693094
6456,5579,65521,5,3,8,62.5,0.0621875,18.625,0.35474654008348583
6464,2108,2392,2,1,3,66.67,0.0069,31.333333333333332,0.10754824921285351
6477,1216,-26766,1,5,6,16.67,-0.08805,14.833333333333334,0.4305509538658377
6491,3427,-12787,1,4,5,20.0,-0.02477999999999999,20.6,0.25506730108012465
6504,12763,-13763,4,8,12,33.33,-0.006124999999999999,13.833333333333334,0.19339309745190655
6505,4784,-11384,4,6,10,40.0,-0.010170000000000002,12.7,0.14631630588090752
6515,0,0,0,0,0,0.0,,,
6525,4528,-2628,5,7,12,41.67,-0.002333333333333331,15.666666666666666,0.20250982201187032
6531,20728,207572,5,9,14,35.71,0.03479285714285713,17.0,0.3106063056295421
6533,10166,-100466,2,7,9,22.22,-0.027500000000000004,10.88888888888889,0.2840119781772341
6541,4944,24386,5,5,10,50.0,0.07265,28.3,0.20254225426895953
6552,0,0,0,0,0,0.0,,,
6558,2000,1250,3,5,8,37.5,0.013700000000000004,14.375,0.25029916848431216
6573,1180,770,3,3,6,50.0,0.020200000000000003,18.833333333333332,0.3213762196263403
6579,1014,-5594,0,2,2,0.0,-0.03705,30.0,0.1726450629693559
6581,1570,-1370,2,1,3,66.67,-0.011933333333333332,21.666666666666668,0.12023318142068236
6582,4109,-26209,1,3,4,25.0,-0.053125000000000006,18.75,0.26748259540419267
6591,3309,1441,4,4,8,50.0,0.0282875,21.0,0.3825087242353178
6592,479,1121,1,0,1,100.0,0.0139,18.0,0.1477942872286644
6598,584,-7934,0,2,2,0.0,-0.07645,7.0,0.15428797191900578
6605,9072,9378,9,8,17,52.94,0.008988235294117646,17.764705882352942,0.19060840794021128
6625,1136,3014,2,2,4,50.0,0.032725000000000004,11.0,0.3599150264173383
6641,734,166,1,1,2,50.0,0.0027,26.5,0.10740303713626964
6655,193,-1743,0,1,1,0.0,-0.051,4.0,0.26725071785761
6666,3965,-2965,1,3,4,25.0,-0.0070500000000000024,19.5,0.14276431434926629
6668,1262,1238,2,2,4,50.0,0.008550000000000002,20.0,0.1912451687438408
6669,15709,-86709,2,1,3,66.67,-0.03216666666666666,26.666666666666668,0.22884022251558767
6670,1047,-1047,0,1,1,0.0,-0.0058,29.0,0.09117026850258014
6671,495,-2545,0,2,2,0.0,-0.0294,9.0,0.13253243509874668
6672,990,3110,1,1,2,50.0,0.024,17.0,0.27691608585175875
6674,728,2472,3,1,4,75.0,0.035199999999999995,19.75,0.38301767451519
6698,1120,-1120,1,3,4,25.0,0.007324999999999998,8.5,0.2758672833903119
6706,2650,21950,2,1,3,66.67,0.01796666666666666,18.333333333333332,0.26760927999444023
6715,3533,-8533,2,3,5,40.0,-0.01336,10.4,0.11478545449151448
6743,718,-12218,0,1,1,0.0,-0.0929,7.0,0.21230999283284113
6754,0,0,0,0,0,0.0,,,
6756,3285,-34285,0,2,2,0.0,-0.054400000000000004,2.5,0.45525366193693806
8011,2384,4816,11,7,18,61.11,0.014066666666666668,19.77777777777778,0.20837923691949278
8016,11366,-52166,9,8,17,52.94,-0.0010235294117647033,14.294117647058824,0.21212817149516164
8021,3941,-21841,10,11,21,47.62,-0.012961904761904761,17.0,0.24919385468936428
8028,0,0,0,0,0,0.0,,,
8033,1526,3254,8,7,15,53.33,0.01484,17.066666666666666,0.20704879983517863
8039,5904,-13904,7,15,22,31.82,-0.01132272727272727,15.636363636363637,0.1999031256454092
8046,11201,-75001,3,12,15,20.0,-0.02558000000000001,13.666666666666666,0.19752165321823706
8070,3520,-11420,3,3,6,50.0,-0.008266666666666665,19.5,0.1291079740532141
8072,5322,-31772,4,7,11,36.36,-0.003427272727272723,15.454545454545455,0.16479552311671297
8081,11688,-96488,5,11,16,31.25,-0.034612500000000004,14.0,0.24044752795133434
8101,1328,-16998,4,11,15,26.67,-0.05720666666666667,16.733333333333334,0.2344216540369238
8103,3379,15571,9,8,17,52.94,0.03701764705882353,19.41176470588235,0.23056145832990327
8104,3373,116567,5,8,13,38.46,3.000592307692308,283.0769230769231,0.349758336186846
8105,2701,-13081,13,16,29,44.83,-0.006272413793103447,19.96551724137931,0.2565124115863925
8110,1560,-5750,5,16,21,23.81,-0.026533333333333336,15.428571428571429,0.261991588611604
8112,1889,1781,8,10,18,44.44,0.0077944444444444415,18.11111111111111,0.24667102735145927
8114,7135,-2435,3,7,10,30.0,-0.0037299999999999994,24.6,0.15981024951782702
8131,1890,-16640,3,9,12,25.0,-0.035016666666666675,12.666666666666666,0.29018894551561464
8150,2055,-3805,6,5,11,54.55,-0.009827272727272728,18.0,0.19986755230857042
8163,1624,-20074,3,7,10,30.0,-0.05215000000000001,11.2,0.22948253702989177
8201,1409,1551,7,5,12,58.33,0.02266666666666667,14.25,0.23754852840142696
8210,3288,-1038,9,8,17,52.94,-0.004970588235294117,22.41176470588235,0.20383922790820314
8213,3714,-18164,7,8,15,46.67,-0.02787333333333333,23.2,0.18171518750005455
8215,2214,-6714,6,11,17,35.29,-0.011476470588235291,16.352941176470587,0.2446537137287809
8222,525,8875,2,2,4,50.0,0.08324999999999999,33.5,0.18134737356518915
8249,2048,-6548,3,8,11,27.27,-0.020136363636363633,14.272727272727273,0.2357679966347708
8261,1740,-12430,5,9,14,35.71,-0.02696428571428572,18.571428571428573,0.2616224851711664
8271,2109,-7559,4,8,12,33.33,-0.024041666666666666,13.666666666666666,0.19979299888854155
8341,11174,-25674,4,6,10,40.0,-0.00869,19.7,0.1711682063791456
8367,362,-6662,0,1,1,0.0,-0.0999,6.0,0.21092375314057987
8374,2721,12629,9,9,18,50.0,0.030288888888888896,18.22222222222222,0.2599832912885334
8404,0,0,0,0,0,0.0,,,
8411,725,-825,2,3,5,40.0,0.009479999999999999,24.8,0.12309666240917663
8422,9652,1348,5,4,9,55.56,0.0048333333333333344,20.11111111111111,0.16005880265186986
8429,3940,-7190,4,9,13,30.77,-0.015361538461538463,12.384615384615385,0.17992957358821984
8442,237,-487,0,1,1,0.0,-0.012,6.0,0.1109026364657304
8443,147,443,2,0,2,100.0,0.01935,37.5,0.3410902336129842
8454,13356,-51356,3,5,8,37.5,-0.008275000000000005,24.5,0.1562621150209311
8462,0,0,0,0,0,0.0,,,
8463,260,-560,1,1,2,50.0,-0.01435,6.0,0.1802248394312862
8464,23193,66807,8,5,13,61.54,0.02354615384615384,17.153846153846153,0.1423142910764417
8466,1089,2911,3,0,3,100.0,0.016766666666666666,32.666666666666664,0.27217254169457566
8467,727,-4477,1,3,4,25.0,-0.035625,20.25,0.11732176922037652
8473,937,-1937,1,2,3,33.33,-0.0070999999999999995,30.333333333333332,0.11501573462396457
8478,0,0,0,0,0,0.0,,,
8480,1487,-5487,0,2,2,0.0,-0.021449999999999997,5.5,0.11259150336075519
8481,763,6487,2,0,2,100.0,0.06325,29.0,0.1580275680708476
8482,1338,-14338,0,2,2,0.0,-0.0588,45.5,0.13497796709903787
8488,83,2517,1,0,1,100.0,0.2142,21.0,0.5164832553423797
8499,3987,-1887,3,3,6,50.0,-0.006783333333333333,20.333333333333332,0.20772846978971352
8926,461,1989,3,3,6,50.0,0.03278333333333333,32.0,0.16484766922075333
8940,1098,-6348,2,7,9,22.22,-0.031477777777777785,18.444444444444443,0.23845659498640742
8996,4684,-6234,6,13,19,31.58,-0.0029526315789473734,19.736842105263158,0.23250066136870312
9802,4292,-11342,5,4,9,55.56,0.0005222222222222233,19.0,0.1309152228094886
9902,0,0,0,0,0,0.0,,,
9904,2080,5920,6,6,12,50.0,0.014225,19.916666666666668,0.19799951336197355
9905,1142,-542,5,4,9,55.56,-0.005677777777777778,20.88888888888889,0.21847467958093883
9906,44,176,1,0,1,100.0,0.1833,20.0,0.4591639544428969
9907,1852,3078,11,10,21,52.38,0.03421428571428572,16.333333333333332,0.21247826825133825
9908,150,800,1,1,2,50.0,0.02715,12.0,0.11800651555348074
9910,592,-42,2,2,4,50.0,-0.0020750000000000005,21.75,0.1364833749896059
9911,314,-634,2,3,5,40.0,-0.0247,16.2,0.28848266743108664
9912,107,-1147,0,2,2,0.0,-0.11255,8.5,0.431419017722775
9914,21284,69716,15,10,25,60.0,0.025636000000000006,19.6,0.21985069537520593
9917,1194,10706,3,1,4,75.0,0.056075,27.25,0.13952486818172266
9918,216,1034,2,0,2,100.0,0.0265,41.5,0.1367081043997962
9919,1246,-8796,1,10,11,9.09,-0.03748181818181818,16.818181818181817,0.1957171980124022
9921,1411,-8011,1,4,5,20.0,-0.027640000000000005,42.0,0.15234773786861594
9924,980,-1040,2,5,7,28.57,-0.011800000000000001,17.0,0.1743022866478813
9925,319,3431,1,1,2,50.0,0.05565,19.0,0.11761410731790489
9926,388,1212,1,2,3,33.33,0.0023999999999999994,26.0,0.16206746390145485
9927,2936,3964,5,8,13,38.46,0.0017384615384615429,20.076923076923077,0.21855540790719227
9928,203,657,2,1,3,66.67,0.02903333333333333,30.0,0.24805141847776513
9929,864,936,6,9,15,40.0,0.02507333333333333,26.666666666666668,0.286183762008939
9930,186,-1886,0,2,2,0.0,-0.0567,23.5,0.19256679518104503
9931,0,0,0,0,0,0.0,,,
9933,520,5580,3,1,4,75.0,0.07222499999999998,23.75,0.1994222849588031
9934,2545,11755,12,7,19,63.16,0.0370157894736842,22.473684210526315,0.21529222766289272
9935,1125,-7005,5,8,13,38.46,-0.03625384615384615,19.384615384615383,0.2618263989822061
9937,726,-1976,1,4,5,20.0,-0.01488,24.0,0.12093596475306848
9938,5359,-32839,3,15,18,16.67,-0.03167222222222222,13.055555555555555,0.16541913147624557
9939,3550,5050,6,6,12,50.0,0.002975000000000002,26.583333333333332,0.18808759421322443
9940,4662,-27612,4,10,14,28.57,-0.02486428571428571,19.571428571428573,0.13856213202397857
9941,1980,-6780,4,4,8,50.0,-0.0126,19.0,0.19057172625574142
9942,4499,-16849,2,9,11,18.18,-0.02365454545454546,18.272727272727273,0.17693749769886627
9943,548,-5348,0,5,5,0.0,-0.061119999999999994,13.6,0.17827524351886986
9944,2821,-10171,8,10,18,44.44,-0.015538888888888889,17.72222222222222,0.23311457544498188
9945,3507,2933,8,10,18,44.44,-0.00883888888888889,18.88888888888889,0.21517746890220046
9946,1373,-23,6,8,14,42.86,0.010535714285714287,19.142857142857142,0.2862803870141421
9955,2435,-11435,3,11,14,21.43,-0.019071428571428576,23.285714285714285,0.18870741398748367
9958,3865,-15675,4,12,16,25.0,0.0010312499999999992,17.0,0.16961616901286497
1312A,428,-978,2,4,6,33.33,-0.016583333333333335,11.0,0.22583065499796848
2002A,249,-2399,0,1,1,0.0,-0.0543,4.0,0.21501729475233078
2836A,0,0,0,0,0,0.0,,,
2838A,0,0,0,0,0,0.0,,,
2881A,374,2526,1,0,1,100.0,0.0409,49.0,0.11993815137307728
2881B,370,2730,1,0,1,100.0,0.0449,68.0,0.1320268464058416
2882A,0,0,0,0,0,0.0,,,
2882B,0,0,0,0,0,0.0,,,
2887E,0,0,0,0,0,0.0,,,
2887F,0,0,0,0,0,0.0,,,
2888A,0,0,0,0,0,0.0,,,
2888B,0,0,0,0,0,0.0,,,
2891B,0,0,0,0,0,0.0,,,
2891C,0,0,0,0,0,0.0,,,
2897A,70,340,1,0,1,100.0,0.0353,29.0,0.2503869203190683
3702A,277,1023,1,0,1,100.0,0.0221,29.0,0.2124370368350712
5871A,0,0,0,0,0,0.0,,,
9941A,0,0,0,0,0,0.0,,,
1240,0,0,0,0,0,0.0,,,
1258,533,557,2,3,5,40.0,0.05752,18.4,0.4073077163802991
1259,1400,-10900,0,2,2,0.0,-0.0381,11.5,0.2949629104984769
1264,2062,-6062,1,1,2,50.0,-0.016550000000000002,25.5,0.17380384394396875
1268,1673,-3173,1,1,2,50.0,-0.009749999999999998,34.0,0.18668311157356987
1336,604,-944,2,5,7,28.57,-0.017057142857142858,25.428571428571427,0.18869195045203682
1565,50491,213309,8,13,21,38.1,0.019319047619047618,18.476190476190474,0.1897521920173691
1569,2049,-17299,3,8,11,27.27,-0.03760909090909091,21.90909090909091,0.22643726754839388
1570,504,-1874,3,4,7,42.86,-0.026899999999999997,16.142857142857142,0.17231348735316437
1580,277,-2177,0,2,2,0.0,-0.04505,14.5,0.22779868437673922
1584,1303,-5723,3,10,13,23.08,-0.017053846153846156,16.615384615384617,0.17442845574847465
1586,1774,-4024,3,6,9,33.33,-0.016111111111111114,14.88888888888889,0.19489434070783387
1591,1683,-4483,2,7,9,22.22,-0.01857777777777778,19.11111111111111,0.21765092968157326
1593,148,952,1,0,1,100.0,0.0389,38.0,0.31008724553369627
1595,3641,6009,4,6,10,40.0,0.020040000000000002,15.0,0.1409560853224156
1599,2374,-13624,2,7,9,22.22,-0.034555555555555555,20.444444444444443,0.13837392665934192
1742,1726,3324,7,9,16,43.75,0.021425000000000003,16.75,0.23066344889434368
1752,2736,2514,6,7,13,46.15,0.0050538461538461536,25.46153846153846,0.18997249283048384
1777,597,3953,3,0,3,100.0,0.039766666666666665,25.0,0.2238416148680653
1781,4433,-49743,9,23,32,28.12,-0.019262500000000002,18.875,0.22792033190434563
1784,2630,-2680,6,6,12,50.0,0.004758333333333336,15.833333333333334,0.26788797033766015
1785,5921,31479,10,10,20,50.0,0.033394999999999994,21.2,0.31914609248004144
1788,1278,622,1,2,3,33.33,0.01433333333333333,27.666666666666668,0.19566581014166187
1796,702,-3052,0,3,3,0.0,-0.02413333333333333,17.0,0.15823523795945538
1799,2745,-4495,7,14,21,33.33,-0.005761904761904761,17.142857142857142,0.19261807088018285
1813,1159,-5159,2,4,6,33.33,-0.017933333333333332,18.166666666666668,0.1492711172426028
1815,1529,771,8,8,16,50.0,0.00406875,15.625,0.23077362880092153
2035,281,-4881,0,2,2,0.0,-0.08810000000000001,10.0,0.33918561809920833
2061,358,-2888,1,3,4,25.0,-0.032525,11.25,0.11939550917943598
2063,1788,-17588,0,6,6,0.0,-0.05993333333333334,10.833333333333334,0.16101410591240597
2064,80,-580,0,1,1,0.0,-0.0417,7.0,0.08175069920483358
2065,576,-226,1,2,3,33.33,-0.010133333333333336,10.333333333333334,0.17019550111469636
2066,2613,287,3,2,5,60.0,-0.00426,19.4,0.2347937288410226
2067,624,-2274,2,4,6,33.33,0.009283333333333338,10.0,0.13144849974360992
2070,173,-973,0,1,1,0.0,-0.0322,5.0,0.14653135466722245
2221,589,-3079,3,3,6,50.0,-0.03603333333333333,25.833333333333332,0.20275408819476656
2230,415,3535,3,1,4,75.0,0.056824999999999994,18.75,0.20460125249939576
2235,1858,-17358,1,2,3,33.33,-0.051333333333333335,18.666666666666668,0.2278946258093709
2596,79,-279,0,1,1,0.0,-0.0213,15.0,0.14286641923483612
2640,2909,-13709,2,3,5,40.0,-0.01082,17.8,0.1264323002063943
2641,790,-6040,3,5,8,37.5,-0.041225,18.0,0.2598992669202876
2643,2375,21625,4,3,7,57.14,0.05871428571428571,23.285714285714285,0.2169959803951856
2718,0,0,0,0,0,0.0,,,
2719,1049,-2359,3,6,9,33.33,-0.009533333333333335,15.88888888888889,0.23432670823773533
