代號,總成本,總損益(淨),獲利次數,損失次數,總交易次數,勝率%,平均報酬,平均持倉時間(日)
2486,10745,5835,32,36,68,47.06,0.002724999999999999,24.91176470588235
2488,5519,13211,19,17,36,52.78,0.010408333333333332,29.944444444444443
2489,7021,15269,28,25,53,52.83,0.017692452830188683,21.849056603773583
2491,5709,13871,38,46,84,45.24,0.0009940476190476162,20.011904761904763
2492,36002,209578,47,44,91,51.65,0.016831868131868134,23.439560439560438
2493,3206,-9856,15,17,32,46.88,-0.0021468749999999986,41.21875
2495,15860,15700,24,33,57,42.11,-0.001036842105263157,19.017543859649123
2496,947,-39267,8,6,14,57.14,-0.7219142857142857,456.07142857142856
2497,13544,-23804,25,30,55,45.45,0.00361818181818182,23.581818181818182
2498,194445,121805,46,58,104,44.23,0.0021355769230769223,19.221153846153847
2501,6226,-2506,26,39,65,40.0,-0.007323076923076924,20.16923076923077
2504,4722,4508,24,26,50,48.0,-0.0011420000000000002,24.2
2505,6913,3557,33,38,71,46.48,0.0029225352112676045,26.098591549295776
2506,1803,-3523,13,21,34,38.24,-0.01981764705882353,30.08823529411765
2509,6564,11716,28,28,56,50.0,0.016389285714285714,21.75
2511,3882,12908,20,23,43,46.51,0.010458139534883719,43.81395348837209
2514,3889,2511,20,24,44,45.45,0.0008068181818181805,34.09090909090909
2515,2343,-2373,14,25,39,35.9,-0.012620512820512816,35.05128205128205
2516,2029,8261,20,15,35,57.14,0.03405714285714285,31.142857142857142
2520,8849,8301,35,40,75,46.67,0.0017439999999999982,23.826666666666668
2524,10360,-28940,22,37,59,37.29,-0.012186440677966105,19.135593220338983
2527,4850,12540,30,30,60,50.0,0.016309999999999998,21.966666666666665
2528,3709,-7349,23,40,63,36.51,-0.03494920634920634,12.555555555555555
2530,2994,7216,27,20,47,57.45,0.025402127659574468,22.19148936170213
2534,4944,-26504,14,31,45,31.11,-0.027302222222222224,38.666666666666664
2535,3904,-10824,17,29,46,36.96,-0.02038695652173913,19.630434782608695
2536,8999,-3779,23,33,56,41.07,-0.0033821428571428553,19.589285714285715
2537,2584,-84,19,22,41,46.34,-0.005812195121951216,20.853658536585368
2538,4852,20538,30,25,55,54.55,0.017196363636363635,20.30909090909091
2539,2569,-14659,5,15,20,25.0,-0.037145,18.25
2540,6686,-32206,20,36,56,35.71,-0.039625,17.107142857142858
2542,8403,16667,21,24,45,46.67,-0.0005511111111111126,27.755555555555556
2543,2191,-5001,12,20,32,37.5,-0.013787500000000003,24.0625
2545,15886,106254,37,24,61,60.66,0.03638688524590163,20.934426229508198
2546,3582,17178,27,20,47,57.45,0.02346595744680851,18.872340425531913
2547,7706,10934,26,33,59,44.07,0.003479661016949155,32.67796610169491
2548,13087,28423,23,20,43,53.49,0.006069767441860465,33.651162790697676
2597,7465,36295,9,6,15,60.0,0.02582,38.266666666666666
2601,0,0,0,0,0,0.0,,
2603,12526,-33406,24,40,64,37.5,-0.011106249999999998,29.5
2605,8971,-17861,19,29,48,39.58,-0.014856250000000001,23.604166666666668
2606,14611,-34141,18,35,53,33.96,-0.02542452830188679,26.22641509433962
2607,6591,6569,27,28,55,49.09,0.01583454545454546,20.09090909090909
2608,5250,-8800,17,24,41,41.46,0.004751219512195119,31.341463414634145
2609,7071,73589,19,33,52,36.54,-0.004013461538461539,31.903846153846153
2610,3937,18563,21,23,44,47.73,0.019263636363636368,60.86363636363637
2611,3262,-3622,14,20,34,41.18,-0.012308823529411764,43.705882352941174
2612,14916,9104,25,28,53,47.17,0.0014188679245283014,25.37735849056604
2613,6991,-7661,26,42,68,38.24,-0.008139705882352941,25.33823529411765
2614,5396,3344,29,36,65,44.62,-0.0038384615384615384,27.369230769230768
2615,18705,-9975,23,35,58,39.66,-0.004722413793103447,19.189655172413794
2616,820,3100,4,5,9,44.44,0.015022222222222222,55.111111111111114
2617,8541,27959,18,24,42,42.86,0.008730952380952381,23.976190476190474
2618,5798,-24848,18,32,50,36.0,-0.019011999999999994,51.42
2630,709,-10549,0,6,6,0.0,-0.08946666666666668,20.5
2633,193,2517,1,0,1,100.0,0.0815,127.0
2634,800,4840,3,1,4,75.0,0.031424999999999995,35.25
2636,6037,45813,10,9,19,52.63,0.03007894736842106,38.526315789473685
2637,6234,-24454,4,11,15,26.67,-0.026733333333333335,18.733333333333334
2642,4580,5500,8,7,15,53.33,0.01092666666666667,24.466666666666665
2701,2599,-3519,12,17,29,41.38,-0.002296551724137932,30.93103448275862
2702,7368,-1388,21,31,52,40.38,-0.0024230769230769206,22.634615384615383
2704,7125,40935,21,15,36,58.33,0.03244444444444444,17.13888888888889
2705,4827,-597,19,27,46,41.3,0.003006521739130433,37.97826086956522
2706,3789,-10229,8,16,24,33.33,-0.013995833333333334,17.708333333333332
2707,0,0,0,0,0,0.0,,
2712,2029,531,4,6,10,40.0,-0.00655,27.4
2722,2455,-21565,3,10,13,23.08,-0.04627692307692308,23.0
2723,56749,-174499,18,30,48,37.5,-0.00998958333333333,22.0625
2727,22092,-78302,8,17,25,32.0,-0.021647999999999997,28.2
2731,10074,-73484,4,12,16,25.0,-0.04094999999999999,16.125
2739,279,3671,2,0,2,100.0,0.0758,2.5
2748,910,-11890,0,3,3,0.0,-0.07386666666666666,33.0
2801,3093,-8583,11,19,30,36.67,-0.015216666666666673,33.333333333333336
2809,2623,8567,14,12,26,53.85,0.011842307692307695,38.76923076923077
2812,1627,-2047,10,15,25,40.0,-0.008947999999999998,38.4
2816,3760,-1190,19,22,41,46.34,0.0005804878048780495,20.414634146341463
2820,584,-2444,3,6,9,33.33,-0.021444444444444447,35.22222222222222
2832,1785,-4925,6,8,14,42.86,-0.01837857142857143,47.42857142857143
2834,1706,1464,12,13,25,48.0,0.006979999999999999,17.52
2836,2353,-16713,8,17,25,32.0,-0.032279999999999996,27.48
2838,967,-3267,5,10,15,33.33,-0.019693333333333334,41.4
2845,1707,1843,10,12,22,45.45,0.0036090909090909077,34.86363636363637
2849,2907,-19107,9,31,40,22.5,-0.042027499999999995,22.4
2850,1825,-5435,6,12,18,33.33,-0.02616666666666667,15.333333333333334
2851,1140,1240,5,7,12,41.67,0.004608333333333336,93.5
2852,2072,668,8,16,24,33.33,-0.016570833333333333,38.083333333333336
2855,2242,3258,10,13,23,43.48,0.0005304347826087006,39.69565217391305
2867,528,-2118,2,5,7,28.57,-0.03495714285714286,15.0
2880,3206,-1426,10,15,25,40.0,-0.004912000000000001,35.56
2881,6107,29723,18,12,30,60.0,0.03549666666666666,42.3
2882,7389,-24949,7,18,25,28.0,-0.01774,32.56
2883,1696,-1906,7,16,23,30.43,-0.013256521739130434,42.43478260869565
2884,2796,-14906,7,22,29,24.14,-0.03363793103448277,20.448275862068964
2885,4220,-31470,9,32,41,21.95,-0.046209756097560964,29.390243902439025
2886,3249,5451,13,14,27,48.15,0.00895185185185185,26.51851851851852
2887,2881,-17581,8,21,29,27.59,-0.03783793103448276,37.93103448275862
2888,3996,16394,21,17,38,55.26,0.024665789473684214,20.55263157894737
2889,1021,-3011,5,10,15,33.33,-0.024059999999999995,28.8
2890,2933,-3953,15,23,38,39.47,-0.009784210526315793,40.71052631578947
2891,3354,-10144,9,17,26,34.62,-0.012903846153846155,35.19230769230769
2892,2682,-6562,6,14,20,30.0,-0.015684999999999998,26.6
2897,137,1523,2,0,2,100.0,0.0837,85.0
2901,3264,-10174,7,16,23,30.43,-0.02175217391304348,23.26086956521739
2903,8851,-9131,21,31,52,40.38,-0.007761538461538463,16.846153846153847
2904,1481,-2681,10,15,25,40.0,-0.025476000000000002,18.16
2905,4628,-10768,18,25,43,41.86,-0.009704651162790701,23.88372093023256
2906,1498,-3848,8,10,18,44.44,-0.009233333333333336,20.22222222222222
2908,1302,-1312,5,7,12,41.67,-0.009099999999999997,24.583333333333332
2910,8230,-47030,16,34,50,32.0,-0.031377999999999996,45.56
2911,7274,-12444,22,37,59,37.29,-0.010894915254237287,20.35593220338983
2912,22774,-158934,6,24,30,20.0,-0.042403333333333335,41.96666666666667
2913,4466,-1576,22,30,52,42.31,-0.00019230769230769196,16.423076923076923
2915,11182,22238,19,27,46,41.3,0.00254782608695652,33.391304347826086
2923,3930,4860,10,16,26,38.46,-0.00029230769230769376,31.807692307692307
2929,13877,6133,11,17,28,39.29,-0.010592857142857142,20.0
2939,9166,-53336,5,13,18,27.78,-0.04091666666666666,27.38888888888889
3002,2855,5715,12,14,26,46.15,-0.0001807692307692322,44.42307692307692
3003,12253,-42903,16,30,46,34.78,-0.019800000000000005,32.369565217391305
3004,15081,-13861,27,44,71,38.03,-0.024980281690140847,17.95774647887324
3005,7737,-3427,22,30,52,42.31,0.004492307692307691,27.78846153846154
3006,28136,33654,38,44,82,46.34,0.009319512195121955,25.70731707317073
3008,960234,-71674,39,56,95,41.05,-0.0008284210526315779,19.53684210526316
3010,4269,-9779,5,10,15,33.33,-0.011720000000000001,39.266666666666666
3011,6236,-676,32,43,75,42.67,-0.004923999999999999,21.426666666666666
3013,6158,31252,23,26,49,46.94,0.01315306122448979,35.06122448979592
3014,23359,-8099,33,41,74,44.59,-0.007554054054054052,15.567567567567568
3015,6537,16363,17,15,32,53.12,0.012109375,27.5
3016,18784,32476,40,49,89,44.94,0.0005449438202247202,21.719101123595507
3017,17577,-27127,33,49,82,40.24,-0.008607317073170737,17.158536585365855
3018,6588,-34038,24,37,61,39.34,-0.01734426229508197,27.262295081967213
3019,38657,-146587,29,54,83,34.94,-0.020008433734939757,25.63855421686747
3021,1092,24878,8,9,17,47.06,0.8756588235294118,363.7647058823529
3022,12193,3957,22,29,51,43.14,-0.002692156862745099,33.94117647058823
3023,17314,56436,18,18,36,50.0,0.010291666666666666,25.555555555555557
3024,3676,-5736,18,22,40,45.0,-0.007055000000000003,42.65
3025,6992,-8572,32,36,68,47.06,-0.003442647058823532,23.38235294117647
3026,20928,156702,25,18,43,58.14,0.028688372093023263,19.651162790697676
3027,6340,-34190,19,43,62,30.65,-0.03106129032258064,32.75806451612903
3028,2027,-12797,3,14,17,17.65,-0.040247058823529414,16.352941176470587
3029,6902,1878,28,34,62,45.16,0.003414516129032256,23.193548387096776
3030,12338,41322,29,22,51,56.86,0.02323529411764706,18.92156862745098
3031,12392,978,28,40,68,41.18,0.0002632352941176448,22.470588235294116
3032,4929,23281,19,18,37,51.35,0.026043243243243242,25.72972972972973
3033,2461,-7061,7,13,20,35.0,-0.021095,40.85
3034,65521,-30911,33,48,81,40.74,-0.005892592592592591,21.45679012345679
3035,44801,1239,44,56,100,44.0,0.002465,19.22
3036,7047,-2747,14,22,36,38.89,-0.00665,23.72222222222222
3037,27430,33330,39,47,86,45.35,0.006572093023255814,18.023255813953487
3038,6845,3075,34,32,66,51.52,0.0126530303030303,27.96969696969697
3040,4637,-29067,10,27,37,27.03,-0.030656756756756758,25.37837837837838
3041,19600,79610,50,43,93,53.76,0.020775268817204304,22.086021505376344
3042,17650,-47470,27,39,66,40.91,-0.012722727272727274,15.787878787878787
3043,10209,50761,42,44,86,48.84,0.003241860465116275,14.825581395348838
3044,32604,31366,32,33,65,49.23,0.008426153846153845,21.43076923076923
3045,3174,-22004,2,8,10,20.0,-0.028170000000000008,40.2
3046,7471,15679,35,39,74,47.3,0.007659459459459459,19.45945945945946
3047,4822,19848,29,26,55,52.73,0.024036363636363637,23.0
3048,4243,-5443,12,15,27,44.44,-0.003511111111111109,23.37037037037037
3049,8200,28220,50,43,93,53.76,0.022488172043010745,18.913978494623656
3050,5479,3941,28,35,63,44.44,-0.002806349206349204,20.03174603174603
3051,13697,19063,41,50,91,45.05,0.0015956043956043974,15.098901098901099
3052,2257,-1657,17,17,34,50.0,0.004588235294117645,19.58823529411765
3054,7260,15770,26,32,58,44.83,0.006498275862068968,24.637931034482758
3055,5810,-2180,17,22,39,43.59,-0.0011923076923076926,42.87179487179487
3056,3418,1882,14,19,33,42.42,-0.012366666666666666,20.09090909090909
3057,9819,11931,35,35,70,50.0,0.016740000000000005,26.428571428571427
3058,3781,16369,23,20,43,53.49,0.02208837209302325,30.651162790697676
3059,19642,-20372,32,52,84,38.1,-0.007608333333333333,20.297619047619047
3060,20599,-72239,23,44,67,34.33,-0.016094029850746268,19.671641791044777
3062,16651,-35771,35,47,82,42.68,-0.005321951219512195,22.475609756097562
3090,7857,11923,16,16,32,50.0,0.0086375,28.1875
3094,11275,28605,34,30,64,53.12,0.0168953125,21.75
3130,14167,13033,8,11,19,42.11,-0.004968421052631581,23.842105263157894
3138,19308,117512,24,34,58,41.38,-0.009324137931034485,23.413793103448278
3149,5120,8960,18,17,35,51.43,0.018565714285714286,23.857142857142858
3164,7368,18212,17,18,35,48.57,0.008471428571428572,27.542857142857144
3167,6060,-10140,8,12,20,40.0,-0.0157,20.45
3189,42270,76170,39,39,78,50.0,0.013376923076923073,24.5
3209,4473,-2733,13,17,30,43.33,-0.009473333333333334,20.366666666666667
3229,6258,-11778,22,34,56,39.29,-0.010316071428571428,20.089285714285715
3231,10348,-30828,20,31,51,39.22,-0.011605882352941176,27.686274509803923
3257,9554,4526,14,14,28,50.0,0.009042857142857142,30.0
3266,5375,13395,23,21,44,52.27,0.014609090909090912,26.772727272727273
3296,8340,8990,21,28,49,42.86,-0.005787755102040814,21.53061224489796
3305,18419,36831,24,26,50,48.0,0.007562,16.92
3308,3712,4528,18,26,44,40.91,-0.00029318181818181207,26.181818181818183
3311,25421,21219,21,29,50,42.0,-0.003,24.74
3312,3458,-15068,14,25,39,35.9,-0.021946153846153844,20.358974358974358
3321,1875,-6375,9,13,22,40.91,-0.015436363636363637,18.818181818181817
3338,9160,8810,16,15,31,51.61,0.014748387096774196,23.806451612903224
3346,5734,16616,10,11,21,47.62,0.01729047619047619,28.0
3356,26603,-34913,20,26,46,43.48,-0.00910217391304348,25.804347826086957
3376,41538,109642,27,31,58,46.55,0.011963793103448276,29.517241379310345
3380,8590,7280,26,30,56,46.43,0.0040803571428571425,22.25
3406,104975,197015,39,41,80,48.75,0.013882499999999997,25.575
3413,30197,60463,16,15,31,51.61,0.012603225806451613,32.32258064516129
3416,5546,3104,7,6,13,53.85,0.012961538461538462,33.30769230769231
3419,5273,29747,24,22,46,52.17,0.021219565217391306,28.58695652173913
3432,3206,13924,18,15,33,54.55,0.023133333333333336,45.57575757575758
3437,6364,7906,18,21,39,46.15,0.0054615384615384595,19.102564102564102
3443,116941,-239151,30,51,81,37.04,-0.013382716049382718,19.358024691358025
3450,24868,-40798,29,39,68,42.65,-0.007529411764705886,24.147058823529413
3454,29723,109237,28,29,57,49.12,0.014084210526315791,18.56140350877193
3481,14189,8751,31,35,66,46.97,0.006493939393939395,17.848484848484848
3494,4385,7025,24,21,45,53.33,0.004635555555555556,25.844444444444445
3501,6525,-15245,9,16,25,36.0,-0.014564,17.76
3504,39786,145714,41,40,81,50.62,0.013576543209876545,19.296296296296298
3515,26484,122066,18,17,35,51.43,0.021028571428571428,17.857142857142858
3518,17366,41934,24,23,47,51.06,0.006391489361702125,20.914893617021278
3528,1131,-71,3,3,6,50.0,0.0030333333333333323,48.666666666666664
3530,28395,95385,33,40,73,45.21,0.014820547945205478,23.726027397260275
3532,46674,124656,37,38,75,49.33,0.013754666666666662,16.76
3533,84936,-151946,29,31,60,48.33,0.0074,23.933333333333334
3535,6757,-507,25,31,56,44.64,0.00925,15.125
3536,3525,7055,21,32,53,39.62,0.003969811320754715,18.92452830188679
3543,4868,-18018,13,20,33,39.39,-0.021393939393939392,35.63636363636363
3545,27362,140698,35,46,81,43.21,0.003425925925925926,18.839506172839506
3550,1701,-4091,6,12,18,33.33,-0.014277777777777775,27.944444444444443
3557,7979,-46989,21,23,44,47.73,-0.0028090909090909065,15.386363636363637
3563,36273,-24023,11,17,28,39.29,-0.007632142857142858,19.964285714285715
3576,10284,5686,28,39,67,41.79,-0.004767164179104475,16.761194029850746
3583,12373,-14333,13,19,32,40.62,-0.009618749999999997,25.5625
3588,18119,-80849,15,26,41,36.59,-0.01236341463414634,24.926829268292682
3591,7317,30473,13,26,39,33.33,-0.01748205128205128,28.615384615384617
3593,4232,-6732,14,28,42,33.33,-0.022416666666666668,23.928571428571427
3596,17869,-41549,17,28,45,37.78,-0.006228888888888889,19.977777777777778
3605,10751,27989,23,20,43,53.49,0.0156953488372093,16.511627906976745
3607,8568,-5278,15,25,40,37.5,-0.008230000000000001,26.4
3617,11983,22767,12,12,24,50.0,0.014808333333333335,34.041666666666664
3622,23827,-97927,14,26,40,35.0,-0.015662500000000003,23.8
3645,12369,27641,26,18,44,59.09,0.020634090909090907,23.09090909090909
3653,73009,-83239,29,37,66,43.94,-0.0009636363636363635,22.227272727272727
3661,115545,153405,25,28,53,47.17,0.018775471698113208,15.584905660377359
3665,61703,-287053,18,37,55,32.73,-0.024530909090909086,16.636363636363637
3669,5562,-4842,10,12,22,45.45,-0.021686363636363636,20.0
3673,58146,369864,25,26,51,49.02,0.020496078431372546,30.568627450980394
3679,8445,20135,10,9,19,52.63,0.01521052631578947,31.94736842105263
3682,616,-3686,3,6,9,33.33,-0.04134444444444445,29.333333333333332
3686,5708,15872,27,25,52,51.92,0.017582692307692313,17.826923076923077
3694,5772,938,22,24,46,47.83,0.0061478260869565204,25.76086956521739
3701,4743,-8233,16,28,44,36.36,-0.016704545454545448,19.431818181818183
3702,5339,19201,14,10,24,58.33,0.0248,15.291666666666666
3703,1364,2426,6,5,11,54.55,0.015090909090909094,13.818181818181818
3704,4801,-14511,13,24,37,35.14,-0.014578378378378378,17.324324324324323
3705,2355,5465,4,4,8,50.0,0.009487500000000003,65.25
3706,1268,-1788,3,5,8,37.5,-0.0104375,34.625
3708,12249,40491,8,11,19,42.11,0.02603157894736842,31.57894736842105
3711,4972,15578,6,4,10,60.0,0.02067,51.0
3712,2185,-15005,3,8,11,27.27,-0.03517272727272727,17.09090909090909
3714,3977,10333,4,5,9,44.44,0.01472222222222222,11.444444444444445
4104,6682,-26082,8,13,21,38.1,-0.0167,33.04761904761905
4106,10343,15787,24,30,54,44.44,0.013357407407407408,29.814814814814813
4108,13159,-65679,18,45,63,28.57,-0.0272968253968254,19.904761904761905
4119,14139,-52999,12,25,37,32.43,-0.025832432432432426,24.405405405405407
4133,7193,30107,9,16,25,36.0,0.0073079999999999985,51.72
4137,34637,86323,14,14,28,50.0,0.011753571428571431,19.785714285714285
4142,7294,1626,14,17,31,45.16,0.00201290322580645,16.806451612903224
4155,5471,-12411,9,15,24,37.5,-0.011358333333333337,22.375
4164,5409,2891,7,11,18,38.89,-0.002872222222222222,21.833333333333332
4190,10740,-35650,7,12,19,36.84,-0.016994736842105264,20.894736842105264
4306,3573,6657,15,17,32,46.88,0.00373125,25.40625
4414,4131,-16771,19,35,54,35.19,-0.015379629629629634,31.40740740740741
4426,14901,27429,22,35,57,38.6,-0.010557894736842105,23.24561403508772
4438,7049,-12039,3,6,9,33.33,-0.01023333333333333,19.88888888888889
4439,4946,-56096,0,6,6,0.0,-0.06653333333333335,14.5
4526,4353,9157,11,12,23,47.83,0.003865217391304348,38.130434782608695
4532,4286,-6816,16,23,39,41.03,-0.010961538461538457,39.05128205128205
4536,18416,-90526,7,16,23,30.43,-0.02845217391304348,13.173913043478262
4540,4528,-9918,6,8,14,42.86,-0.008571428571428572,24.0
4545,3108,562,6,10,16,37.5,-0.014950000000000005,29.0
4551,26565,-9055,14,16,30,46.67,0.004230000000000001,27.7
4552,2900,-5000,3,6,9,33.33,-0.019033333333333333,34.55555555555556
4555,2494,-5704,3,5,8,37.5,-0.016375000000000004,38.625
4557,2489,-3579,2,3,5,40.0,-0.006359999999999999,8.4
4560,3478,-14978,4,7,11,36.36,-0.02022727272727273,12.272727272727273
4562,1257,16113,4,3,7,57.14,0.07699999999999999,66.57142857142857
4564,3818,-22118,4,13,17,23.53,-0.02993529411764706,17.294117647058822
4566,2986,-10846,3,8,11,27.27,-0.02144545454545455,20.545454545454547
4571,4128,-56818,1,6,7,14.29,-0.06997142857142859,17.0
4572,6863,-9123,5,6,11,45.45,-0.00018181818181817945,13.818181818181818
4576,6868,26192,5,6,11,45.45,0.01926363636363636,23.454545454545453
4581,437,-6607,0,2,2,0.0,-0.08224999999999999,15.5
4720,2984,276,13,19,32,40.62,-0.0071375000000000015,31.71875
4722,3351,-10391,12,15,27,44.44,-0.005566666666666668,31.77777777777778
4737,4869,8461,6,7,13,46.15,0.019784615384615383,60.46153846153846
4739,21886,-125536,14,35,49,28.57,-0.03140816326530613,19.306122448979593
4746,15758,-20798,16,25,41,39.02,-0.014765853658536582,18.926829268292682
4755,3880,38340,4,2,6,66.67,0.04441666666666667,23.333333333333332
4763,6568,-50918,2,7,9,22.22,-0.050544444444444434,62.888888888888886
4764,2388,-27068,0,6,6,0.0,-0.06508333333333334,19.833333333333332
4766,5057,-7207,2,4,6,33.33,-0.007200000000000001,24.0
4807,1123,-3513,2,5,7,28.57,-0.011657142857142856,61.857142857142854
4904,3138,-16738,2,9,11,18.18,-0.03398181818181818,30.0
4906,16842,46158,29,34,63,46.03,0.007087301587301587,22.3015873015873
4912,20448,113372,15,18,33,45.45,0.009448484848484847,34.24242424242424
4915,9273,2407,14,17,31,45.16,-0.001399999999999999,29.387096774193548
4916,4833,4617,13,14,27,48.15,0.009840740740740742,14.814814814814815
4919,19211,-53301,20,28,48,41.67,-0.004781250000000001,19.770833333333332
4927,9090,44210,17,11,28,60.71,0.020139285714285717,20.214285714285715
4930,3130,3080,13,13,26,50.0,0.009092307692307693,21.115384615384617
4934,4669,401,20,21,41,48.78,0.0179219512195122,20.682926829268293
4935,11593,55487,15,10,25,60.0,0.034728,28.8
4938,7873,-25603,9,16,25,36.0,-0.016999999999999998,21.68
4942,3681,2369,8,9,17,47.06,0.0051,26.11764705882353
4943,30943,223947,22,14,36,61.11,0.033577777777777776,18.583333333333332
4952,7935,35925,21,12,33,63.64,0.032793939393939396,26.515151515151516
4956,4727,4273,16,18,34,47.06,0.006829411764705881,31.91176470588235
4958,14904,-43274,10,17,27,37.04,-0.01090740740740741,40.666666666666664
4960,4296,-14506,17,24,41,41.46,-0.014112195121951217,22.26829268292683
4961,19079,94551,24,14,38,63.16,0.03388684210526316,16.05263157894737
4967,539,-8109,2,2,4,50.0,-0.1117,1015.75
4968,40745,94165,19,16,35,54.29,0.03464857142857144,24.142857142857142
4976,7750,40380,17,15,32,53.12,0.017350000000000004,16.6875
4977,17845,-7915,13,20,33,39.39,-0.0018242424242424248,17.12121212121212
4989,2525,-4585,7,11,18,38.89,-0.04371666666666667,100.22222222222223
4994,22469,67121,11,16,27,40.74,7.40740740740708e-05,38.03703703703704
4999,2819,-7249,4,6,10,40.0,-0.01586,35.4
5007,3115,-4465,7,7,14,50.0,0.0005500000000000034,22.571428571428573
5203,32956,-6796,21,28,49,42.86,-0.0011081632653061214,14.551020408163266
5215,10183,42247,13,11,24,54.17,0.033737500000000004,28.5
5225,4001,-6681,6,14,20,30.0,-0.02483,26.75
5234,10951,73309,18,10,28,64.29,0.03357857142857143,20.357142857142858
5243,7765,-10095,12,17,29,41.38,-0.005089655172413792,22.655172413793103
5258,4328,5692,10,14,24,41.67,0.0011000000000000038,16.208333333333332
5269,252936,74504,26,35,61,42.62,-0.006895081967213115,18.59016393442623
5283,6011,-13241,5,12,17,29.41,-0.020258823529411763,21.294117647058822
5284,2289,-18959,1,6,7,14.29,-0.047985714285714284,9.285714285714286
5285,7728,-11748,8,11,19,42.11,-0.005626315789473684,17.157894736842106
5288,11822,34048,10,9,19,52.63,0.01082105263157895,41.0
5388,14695,-16095,24,39,63,38.1,-0.0029714285714285706,23.476190476190474
5434,20474,-34714,20,31,51,39.22,-0.008307843137254902,20.784313725490197
5469,8923,-11853,29,32,61,47.54,-0.006234426229508197,18.016393442622952
5471,22822,-45032,26,37,63,41.27,-0.011452380952380955,23.047619047619047
5484,8017,18303,27,23,50,54.0,0.021078,31.44
5515,4291,-10121,14,23,37,37.84,-0.017586486486486485,26.405405405405407
5519,0,0,0,0,0,0.0,,
5521,3496,15984,25,21,46,54.35,0.020191304347826088,24.47826086956522
5522,15900,-106630,15,35,50,30.0,-0.022795999999999997,20.32
5525,5948,-6168,14,27,41,34.15,-0.016978048780487802,24.365853658536587
5531,7871,-32341,19,30,49,38.78,-0.012918367346938776,30.979591836734695
5533,2891,10079,16,13,29,55.17,0.0229448275862069,28.310344827586206
5534,12965,87725,21,17,38,55.26,0.02997894736842106,35.3421052631579
5538,2319,-3379,5,6,11,45.45,-0.0009272727272727235,22.181818181818183
5546,896,-1566,1,1,2,50.0,-0.017249999999999998,36.0
5607,7268,-1958,16,25,41,39.02,-0.006958536585365856,24.75609756097561
5608,5887,4653,12,19,31,38.71,0.007403225806451613,24.93548387096774
5706,13131,1499,18,29,47,38.3,0.001582978723404256,25.27659574468085
5871,13788,38002,10,9,19,52.63,0.015573684210526318,40.78947368421053
5876,694,-4594,1,2,3,33.33,-0.028266666666666673,48.333333333333336
5880,86,984,1,0,1,100.0,0.0713,171.0
5906,2395,-3585,9,17,26,34.62,-0.02515,18.346153846153847
5907,3194,-5854,6,9,15,40.0,-0.018173333333333333,42.93333333333333
6005,3368,7442,17,23,40,42.5,0.0116425,41.3
6024,0,0,0,0,0,0.0,,
6108,7425,11725,26,27,53,49.06,0.009354716981132074,24.30188679245283
6112,3827,-13227,14,16,30,46.67,-0.005120000000000002,26.966666666666665
6115,4818,-23408,6,14,20,30.0,-0.032600000000000004,20.45
6116,4531,2209,31,36,67,46.27,0.007280597014925375,24.761194029850746
6117,6083,37037,27,24,51,52.94,0.022105882352941177,20.84313725490196
6120,11309,58341,42,37,79,53.16,0.02635443037974684,19.367088607594937
6128,2736,-11476,5,11,16,31.25,-0.02231875,25.0625
6133,4230,12570,22,18,40,55.0,0.0211625,40.9
6136,4180,-22590,9,11,20,45.0,-0.016255000000000002,32.5
6139,7489,-5859,11,20,31,35.48,-0.011645161290322578,32.193548387096776
6141,8180,-5610,21,35,56,37.5,-0.012358928571428573,23.660714285714285
6142,6021,7529,23,29,52,44.23,-0.007992307692307693,28.923076923076923
6152,6962,1308,22,29,51,43.14,0.001615686274509805,26.372549019607842
6153,20065,-30825,39,66,105,37.14,-0.01352190476190476,20.771428571428572
6155,9263,11087,27,30,57,47.37,0.003715789473684216,18.05263157894737
6164,7584,-12564,27,50,77,35.06,-0.01504805194805195,20.038961038961038
6165,7426,16714,28,34,62,45.16,0.004135483870967743,22.419354838709676
6166,13969,27141,26,24,50,52.0,0.013696000000000003,23.2
6168,13817,-4407,34,52,86,39.53,-0.004502325581395347,26.03488372093023
6176,30289,-199679,21,46,67,31.34,-0.032877611940298514,22.955223880597014
6177,5035,-20735,15,27,42,35.71,-0.021092857142857142,39.785714285714285
6183,2718,5262,10,10,20,50.0,0.00981,34.65
6184,1229,2661,3,3,6,50.0,0.012616666666666665,51.0
6189,3258,112,6,8,14,42.86,0.0031357142857142846,26.071428571428573
6191,8505,-13485,22,29,51,43.14,-0.0027941176470588215,23.313725490196077
6192,8260,-60070,6,19,25,24.0,-0.043255999999999996,17.68
6196,19767,-7057,28,32,60,46.67,0.0020183333333333316,26.616666666666667
6197,20029,31791,31,28,59,52.54,0.011606779661016947,19.016949152542374
6201,2476,21874,7,5,12,58.33,0.027224999999999996,45.0
6202,13984,17756,22,25,47,46.81,0.006089361702127659,28.70212765957447
6205,11329,-37509,18,28,46,39.13,-0.011895652173913047,18.5
6206,17923,17367,18,17,35,51.43,0.005582857142857142,25.37142857142857
6209,19520,47220,37,47,84,44.05,0.003109523809523813,19.904761904761905
6213,23409,13021,35,41,76,46.05,0.0005289473684210511,25.342105263157894
6214,8144,-9574,12,19,31,38.71,-0.01363548387096774,32.25806451612903
6215,7181,-11121,23,38,61,37.7,-0.012022950819672133,28.868852459016395
